1699.0,41.9,3.3,478.0
1736.0,42.333,3.3,479.0
1773.0,42.767,3.3,480.0
1810.0,43.2,3.3,481.0
1847.0,43.633,3.3,482.0
1884.0,44.067,3.3,483.0
1921.0,44.5,3.3,484.0
1957.0,44.7,3.3,485.0
1993.0,45.11,3.3,486.0
2029.0,45.52,3.3,487.0
2065.0,45.93,3.3,488.0
2101.0,46.34,3.3,489.0
2137.0,46.75,3.3,490.0
2173.0,47.16,3.3,491.0
2209.0,47.57,3.3,492.0
2245.0,47.98,3.3,493.0
2281.0,48.39,3.3,494.0
2317.0,48.645,3.3,495.0
2353.0,48.9,3.3,496.0
2389.0,49.2,3.3,497.0
2425.0,49.6,3.3,498.0
2461.0,50.0,3.3,499.0
2497.0,50.5,3.3,500.0
2533.0,51.0,3.3,501.0
2569.0,51.5,3.3,502.0
2605.0,52.0,3.3,503.0
2641.0,52.5,3.3,504.0
2677.0,53.0,3.3,505.0
2713.0,53.5,3.3,506.0
2749.0,54.0,3.3,507.0
2785.0,54.467,3.3,508.0
2821.0,54.933,3.3,509.0
2857.0,55.4,3.3,510.0
2893.0,55.867,3.3,511.0
2929.0,56.333,3.3,512.0
2965.0,56.8,3.3,513.0
3001.0,57.2,3.3,514.0
3037.0,57.55,3.3,515.0
3073.0,57.9,3.3,516.0
3109.0,58.25,3.3,517.0
3145.0,58.6,3.3,518.0
3181.0,58.95,3.3,519.0
3217.0,59.3,3.3,520.0
3253.0,59.65,3.3,521.0
3292.0,60.0,3.3,522.0
3336.0,60.5,3.3,523.0
3377.0,60.9,3.3,524.0
3415.0,61.233,3.3,525.0
3447.0,61.5,3.3,526.0
3479.0,62.0,3.3,527.0
3507.0,62.5,3.3,528.0
3533.0,62.917,3.3,529.0
3559.0,63.333,3.3,530.0
3585.0,63.75,3.3,531.0
3611.0,64.167,3.3,532.0
3637.0,64.583,3.3,533.0
3663.0,65.0,3.3,534.0
3689.0,65.467,3.3,535.0
3715.0,65.933,3.3,536.0
3741.0,66.4,3.3,537.0
3766.0,66.975,3.3,538.0
3791.0,67.55,3.3,539.0
3816.0,68.125,3.3,540.0
3841.0,68.7,3.3,541.0
3866.0,69.33,3.3,542.0
3891.0,69.96,3.3,543.0
3916.0,70.59,3.3,544.0
3941.0,71.22,3.3,545.0
3966.0,71.85,3.3,546.0
3991.0,72.48,3.3,547.0
4016.0,73.11,3.3,548.0
4041.0,73.74,3.3,549.0
4066.0,74.37,3.3,550.0
4091.0,75.0,3.3,551.0
4116.0,76.0,3.3,552.0
4141.0,77.0,3.3,553.0
4166.0,78.0,3.3,554.0
4191.0,79.0,3.3,555.0
4216.0,80.0,3.3,556.0
4241.0,81.0,3.3,557.0
4266.0,82.0,3.3,558.0
4291.0,83.0,3.3,559.0
4316.0,84.0,3.3,560.0
4341.0,85.0,3.3,561.0
4366.0,86.0,3.3,562.0
4391.0,87.0,3.3,563.0
4416.0,88.0,3.3,564.0
4441.0,89.0,3.3,565.0
4466.0,90.0,3.3,566.0
4491.0,91.5,3.3,567.0
4516.0,93.0,3.3,568.0
4541.0,94.5,3.3,569.0
4566.0,96.0,3.3,570.0
4591.0,97.5,3.3,571.0
4616.0,99.0,3.3,572.0
4641.0,100.5,3.3,573.0
4666.0,102.0,3.3,574.0
4691.0,103.5,3.3,575.0
4716.0,105.0,3.3,576.0
33.0,0.0,4.4,577.0
70.0,1.5,4.4,578.0
107.0,3.0,4.4,579.0
144.0,4.5,4.4,580.0
181.0,6.0,4.4,581.0
218.0,7.5,4.4,582.0
255.0,9.0,4.4,583.0
292.0,10.5,4.4,584.0
329.0,12.0,4.4,585.0
366.0,13.5,4.4,586.0
403.0,15.0,4.4,587.0
440.0,16.0,4.4,588.0
477.0,17.0,4.4,589.0
514.0,18.0,4.4,590.0
551.0,19.0,4.4,591.0
588.0,20.0,4.4,592.0
625.0,21.0,4.4,593.0
662.0,22.0,4.4,594.0
699.0,23.0,4.4,595.0
736.0,24.0,4.4,596.0
773.0,25.0,4.4,597.0
810.0,26.0,4.4,598.0
847.0,27.0,4.4,599.0
884.0,28.0,4.4,600.0
921.0,29.0,4.4,601.0
958.0,30.0,4.4,602.0
995.0,30.631,4.4,603.0
1032.0,31.262,4.4,604.0
1069.0,31.894,4.4,605.0
1106.0,32.525,4.4,606.0
1143.0,33.156,4.4,607.0
1180.0,33.787,4.4,608.0
1217.0,34.419,4.4,609.0
1254.0,35.05,4.4,610.0
1291.0,35.681,4.4,611.0
1328.0,36.312,4.4,612.0
1365.0,36.944,4.4,613.0
1402.0,37.575,4.4,614.0
1439.0,38.206,4.4,615.0
1476.0,38.838,4.4,616.0
1513.0,39.469,4.4,617.0
